LSTM1,LSTM2,LSTM3,LSTM4
-4.0720677,972.7342,1697.2983,29.097713
-4.0177283,972.6887,1697.3574,29.099495
-3.9896111,975.1553,1697.414,29.101868
-3.955603,976.2306,1697.4485,29.102865
-3.9019217,973.8767,1697.519,29.104883
-3.8441384,970.9915,1697.6084,29.098722
-3.7816944,973.16797,1697.7047,29.101677
-3.7243176,972.2825,1697.8542,29.093632
-3.6714807,975.77997,1698.0322,29.095913
-3.606674,974.9534,1698.288,29.096561
-3.5404224,976.526,1698.6686,29.098238
-3.4490473,978.8578,1699.1752,29.099552
-3.3972476,977.0037,1699.879,29.09806
-3.351471,975.68475,1700.8091,29.09493
-3.4763856,605.9,1071.7875,16.513027
-3.4718757,605.4277,1071.8329,16.515274
-3.435416,604.4984,1071.8861,16.515089
-3.4394674,605.43646,1071.896,16.516886
-3.428493,606.77155,1071.9521,16.514652
-3.3853896,607.6439,1071.9601,16.515217
-3.3645813,606.7719,1071.993,16.51567
-3.335077,608.1937,1071.9958,16.514326
-3.2948623,606.613,1072.0156,16.515299
-3.2566607,606.4905,1072.0369,16.512798
-3.222123,608.792,1072.051,16.514215
-3.1852937,607.11505,1072.0448,16.514057
-3.145998,607.07025,1072.0629,16.515306
-3.119673,609.1666,1072.0757,16.518044
-3.1012132,609.38544,1072.0673,16.518442
-3.0586457,607.6432,1072.069,16.520422
-3.016917,605.4729,1072.0769,16.516668
-2.9782467,607.10815,1072.0697,16.518639
-2.9554214,606.5929,1072.0765,16.513483
-2.9320326,607.4082,1072.072,16.514822
-2.9116,605.5306,1072.0697,16.515888
-2.8807857,607.1537,1072.0791,16.517467
-2.8303196,609.34796,1072.0713,16.518652
-2.8064916,608.1293,1072.0685,16.51727
-2.7879968,607.26337,1072.0526,16.514668
-3.8807535,889.3632,1554.1096,25.78658
-3.9094486,888.57404,1554.1527,25.788748
-3.901944,887.8684,1554.2198,25.78838
-3.93255,888.9676,1554.2297,25.791126
-3.9456868,890.45844,1554.3008,25.787926
-3.9342406,891.339,1554.3152,25.78824
-3.9391444,890.426,1554.3749,25.788727
-3.93206,893.07556,1554.3877,25.786865
-3.9091334,890.9574,1554.4313,25.788439
-3.870488,889.95355,1554.4796,25.784964
-3.8247325,892.8811,1554.5232,25.785696
-3.772612,890.8857,1554.54,25.7855
-3.7221494,890.8625,1554.5999,25.787155
-3.694625,893.17163,1554.6583,25.789516
-3.6627228,894.2175,1554.697,25.790411
-3.612371,892.0149,1554.7686,25.792294
-3.566725,889.33435,1554.86,25.786608
-3.511119,891.32654,1554.9596,25.7894
-3.4580536,890.4737,1555.1113,25.782076
-3.411944,893.9148,1555.2925,25.784187
-3.3514726,893.30634,1555.551,25.784752
-3.2893188,894.67163,1555.9321,25.786135
-3.2040923,896.8631,1556.4418,25.787226
-3.1550353,895.108,1557.1465,25.78569
-3.110682,893.8241,1558.0802,25.782719
-3.4741416,1051.7635,1837.2874,31.593147
-3.5095406,1050.8113,1837.3239,31.595404
-3.5004008,1050.0747,1837.3934,31.59507
-3.5364628,1051.3916,1837.3958,31.598122
-3.551416,1053.0339,1837.4692,31.594257
-3.5435193,1053.989,1837.479,31.594421
-3.5485437,1052.8876,1837.541,31.595123
-3.5399492,1056.0404,1837.5502,31.592886
-3.5134358,1053.5422,1837.5919,31.594778
-3.4734232,1052.2078,1837.6416,31.590773
-3.423146,1055.54,1837.6866,31.591738
-3.3701596,1053.3088,1837.7007,31.591652
-3.3190503,1053.285,1837.7623,31.593597
-3.2948391,1055.8285,1837.8197,31.595987
-3.2636545,1056.9246,1837.854,31.597143
-3.2152276,1054.4738,1837.926,31.599184
-3.1620972,1051.4562,1838.0167,31.59249
-3.1030793,1053.7777,1838.1129,31.595634
-3.0504475,1052.804,1838.2639,31.586847
-3.0029798,1056.421,1838.4426,31.589325
-2.9425354,1055.4655,1838.699,31.589958
-2.8797014,1057.0475,1839.0814,31.591724
-2.7916348,1059.4993,1839.589,31.593155
-2.7443554,1057.582,1840.2935,31.591568
-2.7029989,1056.2583,1841.2227,31.588232
-3.476386,605.9,1071.7875,16.513027
-3.4718757,605.4277,1071.8329,16.515274
-3.4354165,604.49835,1071.886,16.515089
-3.4394674,605.43646,1071.8959,16.516886
-3.428493,606.77155,1071.952,16.514652
-3.3853896,607.6439,1071.9601,16.515217
-3.3645813,606.7719,1071.993,16.51567
-3.335077,608.1937,1071.9958,16.514326
-3.2948623,606.6129,1072.0156,16.515299
-3.2566607,606.4905,1072.0367,16.512798
-3.222123,608.792,1072.051,16.514215
-3.1852937,607.11505,1072.0447,16.514057
-3.145998,607.07025,1072.0629,16.515306
-3.119673,609.1666,1072.0757,16.518044
-3.1012132,609.38544,1072.0673,16.518442
-3.0586457,607.6431,1072.069,16.520422
-3.016917,605.4729,1072.0769,16.516666
-2.9782467,607.10815,1072.0697,16.518639
-2.9554214,606.5929,1072.0765,16.513483
-2.9320326,607.4082,1072.072,16.514822
-2.9116,605.5306,1072.0697,16.515888
-2.8807857,607.1537,1072.0791,16.517467
-2.8303196,609.34796,1072.0713,16.518652
-2.8064916,608.1293,1072.0685,16.51727
-2.7879968,607.26337,1072.0526,16.514668
-5.986398,775.96576,1358.1172,22.441788
-5.9919257,775.43445,1358.1613,22.444008
-5.9534836,774.53723,1358.2206,22.443737
-5.958963,775.7771,1358.2307,22.446245
-5.951239,777.3224,1358.2976,22.443562
-5.912645,778.2688,1358.3088,22.444054
-5.8898067,777.6106,1358.3608,22.444254
-5.854799,779.8244,1358.3723,22.44266
-5.8078227,777.8408,1358.4075,22.44401
-5.7458076,777.2829,1358.4493,22.44091
-5.674859,779.87396,1358.4869,22.441515
-5.5987597,777.97186,1358.502,22.441124
-5.5236697,777.85834,1358.5537,22.442474
-5.4735126,780.12024,1358.6061,22.444824
-5.419636,781.2126,1358.6404,22.445501
-5.342697,779.1134,1358.7058,22.447405
-5.2615795,776.5793,1358.7898,22.442585
-5.1783757,778.44385,1358.8848,22.44512
-5.114998,777.69574,1359.029,22.438894
-5.058809,780.92737,1359.2056,22.44081
-4.9947762,780.4576,1359.4568,22.441422
-4.930625,781.88837,1359.8319,22.442896
-4.84039,783.9248,1360.3345,22.4439
-4.7879157,782.2246,1361.0345,22.442577
-4.7425165,780.9253,1361.9648,22.439932
-5.3442006,726.354,1271.3896,20.130768
-5.351622,725.85785,1271.4362,20.132925
-5.3221993,725.0227,1271.4971,20.132584
-5.3302584,726.13727,1271.5112,20.135012
-5.326634,727.542,1271.5776,20.132507
-5.2921214,728.4971,1271.5923,20.133009
-5.2761188,727.838,1271.6453,20.133278
-5.2491336,729.91876,1271.659,20.131775
-5.2101045,728.0719,1271.6979,20.133055
-5.154235,727.6142,1271.741,20.130129
-5.091753,730.0994,1271.7797,20.13064
-5.021327,728.3027,1271.7961,20.13021
-4.9512706,728.2221,1271.8496,20.131496
-4.9031444,730.35986,1271.9044,20.133848
-4.85242,731.4218,1271.9427,20.134491
-4.7807436,729.4352,1272.01,20.136267
-4.713477,727.0527,1272.0964,20.131704
-4.6384234,728.79065,1272.1947,20.134146
-4.581153,728.04065,1272.3418,20.128345
-4.533678,731.26404,1272.5217,20.130165
-4.4756293,730.9609,1272.7764,20.130695
-4.4168053,732.1863,1273.1527,20.131914
-4.333975,734.13007,1273.6587,20.132725
-4.2860265,732.5032,1274.3602,20.131332
-4.243779,731.23627,1275.2938,20.128757
-3.476386,605.9,1071.7875,16.513027
-3.4718757,605.4277,1071.8329,16.515274
-3.4354165,604.49835,1071.886,16.515089
-3.4394674,605.43646,1071.8959,16.516886
-3.428493,606.77155,1071.952,16.514652
-3.3853896,607.6439,1071.9601,16.515217
-3.3645813,606.7719,1071.993,16.51567
-3.335077,608.1937,1071.9958,16.514326
-3.2948623,606.6129,1072.0156,16.515299
-3.2566607,606.4905,1072.0367,16.512798
-3.222123,608.792,1072.051,16.514215
-3.1852937,607.11505,1072.0447,16.514057
-3.145998,607.07025,1072.0629,16.515306
-3.119673,609.1666,1072.0757,16.518044
-3.1012132,609.38544,1072.0673,16.518442
-3.0586457,607.6431,1072.069,16.520422
-3.016917,605.4729,1072.0769,16.516666
-2.9782467,607.10815,1072.0697,16.518639
-2.9554214,606.5929,1072.0765,16.513483
-2.9320326,607.4082,1072.072,16.514822
-2.9116,605.5306,1072.0697,16.515888
-2.8807857,607.1537,1072.0791,16.517467
-2.8303196,609.34796,1072.0713,16.518652
-2.8064916,608.1293,1072.0685,16.51727
-2.7879968,607.26337,1072.0526,16.514668
-3.476386,605.9,1071.7875,16.513027
-3.4718757,605.4277,1071.8329,16.515274
-3.4354165,604.49835,1071.886,16.515089
-3.4394674,605.43646,1071.8959,16.516886
-3.428493,606.77155,1071.952,16.514652
-3.3853896,607.6439,1071.9601,16.515217
-3.3645813,606.7719,1071.993,16.51567
-3.335077,608.1937,1071.9958,16.514326
-3.2948623,606.6129,1072.0156,16.515299
-3.2566607,606.4905,1072.0367,16.512798
-3.222123,608.792,1072.051,16.514215
-3.1852937,607.11505,1072.0447,16.514057
-3.145998,607.07025,1072.0629,16.515306
-3.119673,609.1666,1072.0757,16.518044
-3.1012132,609.38544,1072.0673,16.518442
-3.0586457,607.6431,1072.069,16.520422
-3.016917,605.4729,1072.0769,16.516666
-2.9782467,607.10815,1072.0697,16.518639
-2.9554214,606.5929,1072.0765,16.513483
-2.9320326,607.4082,1072.072,16.514822
-2.9116,605.5306,1072.0697,16.515888
-2.8807857,607.1537,1072.0791,16.517467
-2.8303196,609.34796,1072.0713,16.518652
-2.8064916,608.1293,1072.0685,16.51727
-2.7879968,607.26337,1072.0526,16.514668
-5.5373178,337.8286,604.3385,8.569994
-5.512899,337.62225,604.3928,8.572194
-5.4588003,336.62903,604.43726,8.572063
-5.437041,337.2921,604.45764,8.573285
-5.407388,338.5711,604.51086,8.572209
-5.345515,339.29138,604.5231,8.573067
-5.308511,338.8493,604.54724,8.572805
-5.2626634,339.3841,604.5538,8.572026
-5.209949,338.35565,604.56793,8.572466
-5.1610546,338.82346,604.5849,8.570859
-5.1192145,340.40155,604.59283,8.571979
-5.071796,339.04193,604.5895,8.571578
-5.021216,338.92206,604.6001,8.572287
-4.981917,340.7508,604.61084,8.574875
-4.9582796,340.94418,604.603,8.574872
-4.899444,339.5367,604.5994,8.576688
-4.8455696,337.8244,604.60315,8.5746975
-4.7987323,338.9629,604.5972,8.576039
-4.762756,338.73926,604.5978,8.573334
-4.726509,339.15906,604.59106,8.574066
-4.691303,337.7217,604.58594,8.5751705
-4.651269,339.30017,604.58923,8.576407
-4.589283,341.0808,604.5785,8.577344
-4.5525937,340.08047,604.573,8.576206
-4.525825,339.24118,604.56036,8.574316
-3.4741158,1051.7664,1837.2922,31.593233
-3.5095153,1050.8141,1837.3287,31.59549
-3.5003755,1050.0775,1837.3983,31.595156
-3.5364375,1051.3944,1837.4009,31.59821
-3.5513902,1053.0366,1837.4741,31.594345
-3.5434954,1053.9918,1837.4839,31.594511
-3.5485194,1052.8904,1837.5458,31.595211
-3.5399244,1056.0431,1837.5552,31.59297
-3.513412,1053.5449,1837.5968,31.594866
-3.4733994,1052.2106,1837.6466,31.590858
-3.4231222,1055.5428,1837.6914,31.591824
-3.3701353,1053.3116,1837.7056,31.59174
-3.3190265,1053.2878,1837.7671,31.593685
-3.2948153,1055.8313,1837.8246,31.596075
-3.2636316,1056.9275,1837.8589,31.597227
-3.2152042,1054.4766,1837.9309,31.59927
-3.1620743,1051.4589,1838.0215,31.592577
-3.103056,1053.7805,1838.1178,31.59572
-3.0504246,1052.8068,1838.2688,31.586935
-3.002956,1056.4238,1838.4475,31.589413
-2.9425125,1055.4681,1838.704,31.590046
-2.8796785,1057.0503,1839.0862,31.591814
-2.7916124,1059.502,1839.5939,31.593243
-2.744333,1057.5848,1840.2985,31.591652
-2.7029767,1056.261,1841.2275,31.588322
-3.8763666,890.3089,1555.7566,25.818714
-3.9051118,889.5188,1555.7997,25.820885
-3.8976233,888.8131,1555.8668,25.820515
-3.9282737,889.91345,1555.8767,25.823263
-3.9414344,891.40497,1555.9478,25.82006
-3.9300253,892.2859,1555.9622,25.820372
-3.93495,891.3718,1556.0219,25.82086
-3.92788,894.0243,1556.0347,25.818995
-3.9049535,891.90405,1556.0781,25.82057
-3.8663146,890.89813,1556.1265,25.817093
-3.8205507,893.8282,1556.1702,25.817827
-3.768437,891.83136,1556.187,25.817635
-3.7179809,891.80835,1556.2468,25.81929
-3.6904817,894.11865,1556.3053,25.82165
-3.6585891,895.1649,1556.344,25.822546
-3.608262,892.96094,1556.4155,25.82443
-3.5626047,890.27856,1556.507,25.81874
-3.5069952,892.2726,1556.6066,25.821531
-3.453947,891.4189,1556.7583,25.8142
-3.4078507,894.86145,1556.9395,25.816315
-3.3473928,894.2513,1557.1981,25.816875
-3.2852466,895.6175,1557.5792,25.818264
-3.2000191,897.81036,1558.089,25.819353
-3.150984,896.0543,1558.7938,25.817822
-3.1066575,894.7702,1559.7277,25.814844
-3.4741411,1051.7635,1837.2876,31.59315
-3.50954,1050.8114,1837.3239,31.595406
-3.5004003,1050.0747,1837.3934,31.595072
-3.5364623,1051.3917,1837.396,31.598125
-3.551415,1053.0339,1837.4692,31.594261
-3.5435193,1053.989,1837.479,31.594425
-3.5485432,1052.8877,1837.5411,31.595127
-3.5399482,1056.0404,1837.5504,31.592886
-3.5134358,1053.5422,1837.592,31.594782
-3.4734223,1052.2079,1837.6418,31.590775
-3.423146,1055.5402,1837.6868,31.59174
-3.3701591,1053.3088,1837.7009,31.591656
-3.3190503,1053.2852,1837.7623,31.593601
-3.2948387,1055.8286,1837.8197,31.59599
-3.2636545,1056.9248,1837.854,31.597143
-3.2152271,1054.4738,1837.9263,31.599186
-3.1620972,1051.4562,1838.0168,31.592493
-3.1030784,1053.7778,1838.113,31.595636
-3.0504475,1052.8041,1838.2642,31.58685
-3.0029788,1056.4211,1838.4426,31.589329
-2.942535,1055.4655,1838.6992,31.589962
-2.8797004,1057.0476,1839.0814,31.591728
-2.7916343,1059.4993,1839.5891,31.593157
-2.744355,1057.5822,1840.2937,31.591568
-2.7029984,1056.2583,1841.2228,31.588236
-3.8811274,889.364,1554.1099,25.7866
-3.909823,888.5749,1554.153,25.788769
-3.9023178,887.86914,1554.2201,25.7884
-3.9329233,888.9684,1554.23,25.791147
-3.9460607,890.4593,1554.301,25.787949
-3.9346144,891.33984,1554.3154,25.78826
-3.9395173,890.427,1554.375,25.788748
-3.932433,893.0765,1554.3878,25.786884
-3.9095063,890.9584,1554.4314,25.788458
-3.8708575,889.95447,1554.4797,25.784985
-3.8250978,892.882,1554.5233,25.785717
-3.7729726,890.88654,1554.5403,25.785522
-3.722505,890.86334,1554.6,25.787178
-3.6949773,893.1725,1554.6583,25.789537
-3.6630704,894.21857,1554.6973,25.79043
-3.6127143,892.01587,1554.7688,25.792315
-3.5670645,889.33527,1554.8601,25.78663
-3.5114527,891.3275,1554.9597,25.789421
-3.4583821,890.4746,1555.1116,25.782097
-3.4122682,893.9161,1555.2927,25.78421
-3.3517911,893.3078,1555.5513,25.784771
-3.2896335,894.67303,1555.9324,25.786156
-3.2044017,896.8645,1556.4421,25.787245
-3.1553414,895.1093,1557.1469,25.78571
-3.1109843,893.82526,1558.0807,25.78274
-5.173842,321.0264,574.4913,8.242522
-5.150133,320.8259,574.5449,8.244573
-5.098728,319.89383,574.5886,8.244433
-5.0783153,320.5337,574.60913,8.245712
-5.0502133,321.76172,574.66125,8.244817
-4.9898024,322.42395,574.67334,8.245574
-4.9532275,322.02924,574.69653,8.245249
-4.907144,322.5672,574.7031,8.244412
-4.855453,321.56628,574.7167,8.244835
-4.808124,321.98697,574.7329,8.243348
-4.768353,323.4464,574.7401,8.24417
-4.7213683,322.1617,574.7369,8.243726
-4.67173,322.03946,574.7473,8.244347
-4.634237,323.77206,574.7576,8.246504
-4.611923,323.9715,574.7501,8.246516
-4.5533657,322.63303,574.7466,8.248081
-4.50064,321.0124,574.75,8.246195
-4.4546323,322.1242,574.74445,8.247348
-4.4172664,321.90634,574.745,8.244918
-4.3808227,322.3025,574.7384,8.245655
-4.346969,320.9556,574.7335,8.24675
-4.307699,322.44757,574.7363,8.247772
-4.2455044,324.1107,574.7262,8.248712
-4.2109847,323.16922,574.72076,8.247629
-4.1872673,322.38574,574.7085,8.245799
-4.62131,482.58194,856.87787,12.752932
-4.607372,482.23914,856.9275,12.755185
-4.5624533,481.27173,856.977,12.755026
-4.5573864,482.0808,856.9912,12.756562
-4.5397487,483.40894,857.0454,12.754852
-4.488151,484.21207,857.0553,12.755555
-4.459337,483.5425,857.0847,12.75575
-4.4224343,484.55292,857.0893,12.754684
-4.3771367,483.22675,857.10724,12.755388
-4.3334794,483.38266,857.126,12.753257
-4.2943153,485.35577,857.1377,12.754582
-4.2519965,483.81964,857.1331,12.754291
-4.2076507,483.73846,857.1481,12.755281
-4.1753497,485.71335,857.1595,12.757977
-4.1524277,485.92157,857.1519,12.758154
-4.1018744,484.3298,857.1515,12.760074
-4.0530376,482.36554,857.1581,12.757156
-4.008941,483.7595,857.1514,12.758823
-3.9790077,483.38055,857.1559,12.754807
-3.9476447,484.01147,857.1512,12.755867
-3.9205816,482.32944,857.14795,12.756932
-3.8847332,483.9439,857.15515,12.758367
-3.8292744,485.95584,857.1459,12.759401
-3.7986515,484.83414,857.14215,12.75815
-3.7734752,483.9763,857.1282,12.75587
-3.4763727,605.9015,1071.7899,16.513071
-3.4718623,605.4291,1071.8353,16.515318
-3.435403,604.4998,1071.8885,16.515131
-3.4394546,605.43787,1071.8984,16.51693
-3.4284806,606.77295,1071.9546,16.514696
-3.3853772,607.6454,1071.9626,16.51526
-3.3645685,606.7734,1071.9955,16.515715
-3.3350646,608.1952,1071.9983,16.51437
-3.2948499,606.6144,1072.0182,16.515343
-3.2566483,606.4919,1072.0393,16.512842
-3.2221105,608.7934,1072.0535,16.51426
-3.1852813,607.11646,1072.0472,16.5141
-3.1459856,607.0717,1072.0654,16.51535
-3.1196606,609.1681,1072.0781,16.518087
-3.1012008,609.3869,1072.0698,16.518486
-3.0586333,607.6446,1072.0715,16.520466
-3.016905,605.47437,1072.0795,16.51671
-2.9782352,607.1096,1072.0721,16.518682
-2.9554095,606.59436,1072.079,16.513527
-2.9320207,607.40967,1072.0745,16.514864
-2.9115887,605.53204,1072.0723,16.51593
-2.8807743,607.15515,1072.0817,16.517511
-2.8303082,609.3494,1072.0739,16.518694
-2.8064802,608.13074,1072.0709,16.517313
-2.7879853,607.26483,1072.055,16.51471
-3.9851851,260.94354,467.8858,7.0008745
-3.9635959,260.76624,467.9372,7.0024214
-3.920869,260.04022,467.9784,7.002248
-3.9048753,260.5993,467.9994,7.003707
-3.881959,261.65137,468.0475,7.003441
-3.8264658,262.11853,468.0592,7.0038633
-3.7913282,261.88434,468.07953,7.0033197
-3.7443292,262.4214,468.08588,7.0023036
-3.6959753,261.52216,468.0979,7.0026546
-3.6535008,261.79465,468.11133,7.0015755
-3.6201975,262.84772,468.11627,7.001401
-3.5743413,261.82013,468.11328,7.000808
-3.5277786,261.6907,468.12274,7.00114
-3.4961329,263.0893,468.13153,7.001841
-3.477955,263.30807,468.12512,7.001894
-3.4202223,262.20654,468.12195,7.002614
-3.371289,260.90063,468.12466,7.001103
-3.3277283,261.9092,468.12,7.0016136
-3.2856946,261.7143,468.12036,7.000147
-3.2482848,262.02655,468.11462,7.0008855
-3.2189217,260.98944,468.1104,7.0019426
-3.1819727,262.1902,468.1115,7.002246
-3.118993,263.45462,468.1031,7.0031824
-3.0913775,262.71387,468.09833,7.002287
-3.0771725,262.1181,468.08746,7.0006657
-3.476386,605.9,1071.7875,16.513027
-3.4718757,605.4277,1071.8329,16.515274
-3.4354165,604.49835,1071.886,16.515089
-3.4394674,605.43646,1071.8959,16.516886
-3.428493,606.77155,1071.952,16.514652
-3.3853896,607.6439,1071.9601,16.515217
-3.3645813,606.7719,1071.993,16.51567
-3.335077,608.1937,1071.9958,16.514326
-3.2948623,606.6129,1072.0156,16.515299
-3.2566607,606.4905,1072.0367,16.512798
-3.222123,608.792,1072.051,16.514215
-3.1852937,607.11505,1072.0447,16.514057
-3.145998,607.07025,1072.0629,16.515306
-3.119673,609.1666,1072.0757,16.518044
-3.1012132,609.38544,1072.0673,16.518442
-3.0586457,607.6431,1072.069,16.520422
-3.016917,605.4729,1072.0769,16.516666
-2.9782467,607.10815,1072.0697,16.518639
-2.9554214,606.5929,1072.0765,16.513483
-2.9320326,607.4082,1072.072,16.514822
-2.9116,605.5306,1072.0697,16.515888
-2.8807857,607.1537,1072.0791,16.517467
-2.8303196,609.34796,1072.0713,16.518652
-2.8064916,608.1293,1072.0685,16.51727
-2.7879968,607.26337,1072.0526,16.514668
-3.4741545,1051.7617,1837.2842,31.593088
-3.5095534,1050.8094,1837.3207,31.595343
-3.5004137,1050.0729,1837.3903,31.59501
-3.5364752,1051.3898,1837.3926,31.598063
-3.5514283,1053.0321,1837.4661,31.594196
-3.5435317,1053.9872,1837.4758,31.594362
-3.548556,1052.8857,1837.5377,31.595064
-3.5399606,1056.0386,1837.547,31.592823
-3.5134482,1053.5404,1837.5887,31.594717
-3.4734356,1052.2059,1837.6384,31.590712
-3.4231584,1055.5382,1837.6833,31.591679
-3.3701715,1053.307,1837.6975,31.591595
-3.3190627,1053.2832,1837.7592,31.59354
-3.2948506,1055.8268,1837.8165,31.595928
-3.2636664,1056.9229,1837.8506,31.597082
-3.2152395,1054.4719,1837.9229,31.599125
-3.1621091,1051.4542,1838.0135,31.59243
-3.1030908,1053.7759,1838.1096,31.595575
-3.0504594,1052.8021,1838.261,31.586786
-3.0029912,1056.4192,1838.4395,31.589268
-2.9425468,1055.4636,1838.6958,31.589897
-2.8797128,1057.0457,1839.0782,31.591667
-2.7916462,1059.4973,1839.5857,31.593096
-2.744367,1057.5802,1840.2903,31.591507
-2.7030103,1056.2565,1841.2195,31.588175
-4.4595103,178.9655,324.78787,3.9729488
-4.4328914,178.86682,324.84116,3.9744017
-4.383987,178.17972,324.8806,3.9741933
-4.366562,178.67209,324.90497,3.9754872
-4.343844,179.59828,324.94495,3.975617
-4.2891817,180.0365,324.95862,3.9761012
-4.2541523,179.85593,324.97687,3.9754617
-4.2045474,180.16153,324.98444,3.9746218
-4.1545997,179.45946,324.9972,3.9747415
-4.104838,179.91049,325.008,3.9738011
-4.062742,180.75468,325.0122,3.9735043
-4.0104456,179.87039,325.01117,3.972895
-3.962585,179.75232,325.01877,3.9731112
-3.9274035,180.8836,325.0221,3.9736385
-3.9035757,181.08374,325.01807,3.973472
-3.8437448,180.12233,325.0157,3.9740665
-3.7940705,179.00139,325.01743,3.9730906
-3.7440147,179.71814,325.0124,3.9733856
-3.701295,179.60297,325.01166,3.9726977
-3.65763,179.80757,325.00818,3.9732296
-3.6278474,178.93765,325.0047,3.974223
-3.5862722,180.08168,325.00568,3.9743495
-3.5214994,181.20673,324.99844,3.9750519
